user_id,product_id,category,brand,price,rating,purchase_count,text_feature,rating_norm,purchase_norm,value_for_money,value_norm,price_norm
820,ELECTRO_9985,smartwatch,realme,31199,4,1,smartwatch realme,0.75,0.1,0.0001282092374755601,0.012576111958806185,-1.0160626541737534
1312,ELECTRO_2708,mobile,realme,87452,1,9,mobile realme,0.0,0.9,1.1434844257421214e-05,0.000493309899915349,0.28580575618080695
2496,ELECTRO_1895,tablet,xiaomi,22357,4,2,tablet xiaomi,0.75,0.2,0.00017891488124524758,0.017822692480901313,-1.2206938824523346
2728,ELECTRO_1888,headphones,xiaomi,21075,1,8,headphones xiaomi,0.0,0.8,4.744958481613286e-05,0.00421980309230837,-1.250363327674359
737,ELECTRO_8252,camera,xiaomi,131334,2,1,camera xiaomi,0.25,0.1,1.5228349094674646e-05,0.0008858288999700481,1.3013709630707295
1671,ELECTRO_5607,smartwatch,samsung,33574,4,0,smartwatch samsung,0.75,0.0,0.0001191398105677012,0.011637686272358555,-0.9610978083061182
2641,ELECTRO_1606,laptop,samsung,106725,4,3,laptop samsung,0.75,0.30000000000000004,3.747950339657999e-05,0.003188185483485118,0.7318425875100417
876,ELECTRO_4738,camera,hp,93267,5,1,camera hp,1.0,0.1,5.3609529629987024e-05,0.00485718078983538,0.4203828419577747
2371,ELECTRO_5026,headphones,realme,49739,1,9,headphones realme,0.0,0.9,2.010494782766039e-05,0.001390417068552815,-0.5869897100112457
1527,ELECTRO_7711,smartwatch,realme,139099,4,8,smartwatch realme,0.75,0.8,2.875649717107959e-05,0.0022856044066191837,1.4810770801916504
659,ELECTRO_8743,laptop,sony,16930,5,9,laptop sony,1.0,0.9,0.00029533372711163615,0.029868705581567918,-1.3462914481465056
1167,ELECTRO_1933,headphones,xiaomi,70432,1,6,headphones xiaomi,0.0,0.6000000000000001,1.4198091776465242e-05,0.0007792268025188212,-0.10808968662641433
561,ELECTRO_1952,mobile,realme,46313,4,8,mobile realme,0.75,0.8,8.636883812320515e-05,0.00824683008880696,-0.6662779466186217
2351,ELECTRO_7230,smartwatch,xiaomi,66384,1,5,smartwatch xiaomi,0.0,0.5,1.5063870812243914e-05,0.0008688101129326845,-0.20177292707786154
126,ELECTRO_1399,camera,hp,69605,3,3,camera hp,0.5,0.30000000000000004,4.3100351986207885e-05,0.003769782176388507,-0.12722902453484983
1712,ELECTRO_3559,headphones,samsung,114262,4,4,headphones samsung,0.75,0.4,3.500726400728151e-05,0.0029323795798116515,0.9062720794276695
42,ELECTRO_5738,tablet,oneplus,145217,2,2,tablet oneplus,0.25,0.2,1.3772492201326291e-05,0.000735189447401542,1.6226665231466786
852,ELECTRO_3219,accessories,oneplus,135625,4,9,accessories oneplus,0.75,0.9,2.9493087557603688e-05,0.0023618203953610552,1.4006779751204232
953,ELECTRO_5291,camera,sony,95818,3,4,camera sony,0.5,0.4,3.130935732325868e-05,0.0025497522480486734,0.4794208721928641
2886,ELECTRO_6404,accessories,realme,45889,5,5,accessories realme,1.0,0.5,0.00010895857395018414,0.010584220153854407,-0.6760906180493069
1436,ELECTRO_6218,laptop,dell,41847,5,6,laptop dell,1.0,0.6000000000000001,0.00011948287810356776,0.011673183927404927,-0.7696349999427727
118,ELECTRO_7656,mobile,dell,88556,4,1,mobile dell,0.75,0.1,4.516915849857717e-05,0.003983844342743823,0.31135573084938345
91,ELECTRO_5231,smartwatch,oneplus,132797,5,6,smartwatch oneplus,1.0,0.6000000000000001,3.765145296957009e-05,0.003205977334911561,1.335229308125193
1914,ELECTRO_1125,headphones,apple,60548,5,7,headphones apple,1.0,0.7000000000000001,8.257911078813504e-05,0.00785470195193639,-0.33683601780776423
1241,ELECTRO_6786,smartwatch,boat,6410,1,4,smartwatch boat,0.0,0.4,0.00015600624024960998,0.015452304873136936,-1.589756786473883
1668,ELECTRO_3634,accessories,xiaomi,66608,3,8,accessories xiaomi,0.5,0.8,4.503963487869325e-05,0.003970442361214492,-0.19658887424655616
1457,ELECTRO_6378,smartwatch,boat,101750,3,6,smartwatch boat,0.5,0.6000000000000001,2.9484029484029483e-05,0.0023608831444191683,0.6167056998504691
233,ELECTRO_5119,camera,boat,76117,2,4,camera boat,0.25,0.4,2.6275339280318458e-05,0.0020288756937161816,0.023478797060956583
172,ELECTRO_2243,camera,oneplus,132147,5,7,camera oneplus,1.0,0.7000000000000001,3.783665160767933e-05,0.0032251400847592092,1.3201862976772085
2489,ELECTRO_8386,accessories,dell,96804,5,3,accessories dell,1.0,0.30000000000000004,5.1650758233130866e-05,0.004654504103495265,0.5022399618878065
1367,ELECTRO_6858,mobile,apple,58843,2,8,mobile apple,0.25,0.8,3.3988749723841407e-05,0.002826992549814666,-0.376294991367477
1110,ELECTRO_1599,smartwatch,samsung,44147,2,9,smartwatch samsung,0.25,0.9,4.5303191609848915e-05,0.003997712927355592,-0.716405886049905
2761,ELECTRO_4582,headphones,lenovo,71641,2,3,headphones lenovo,0.25,0.30000000000000004,2.7916974916598038e-05,0.0021987379203512103,-0.08010968719316341
1672,ELECTRO_4737,accessories,lenovo,12103,5,3,accessories lenovo,1.0,0.30000000000000004,0.0004131207138725936,0.04205628204353471,-1.458003158042537
2498,ELECTRO_9058,smartwatch,boat,25202,5,1,smartwatch boat,1.0,0.1,0.00019839695262280772,0.019838528364651182,-1.1548517828761569
2900,ELECTRO_9726,headphones,hp,107449,2,3,headphones hp,0.25,0.30000000000000004,1.861348174482778e-05,0.0012360930857019544,0.7485981868397966
2681,ELECTRO_1682,camera,apple,113847,3,4,camera apple,0.5,0.4,2.6351155498168594e-05,0.0020367204987962275,0.8966676958339564
1763,ELECTRO_9033,laptop,hp,113993,5,10,laptop hp,1.0,1.0,4.386234242453484e-05,0.003848626342333973,0.9000465874115038
2221,ELECTRO_2777,tablet,hp,13872,4,3,tablet hp,0.75,0.30000000000000004,0.0002883506343713956,0.02914615567131844,-1.4170630265310227
1674,ELECTRO_2774,tablet,lenovo,76619,1,6,tablet lenovo,0.0,0.6000000000000001,1.305159294691917e-05,0.000660597041007002,0.035096629745399885
381,ELECTRO_9192,accessories,hp,72166,3,10,accessories hp,0.5,1.0,4.1570822825153116e-05,0.0036115197561179696,-0.06795956336979143
2490,ELECTRO_6884,camera,boat,69384,5,0,camera boat,1.0,0.0,7.206272339444252e-05,0.00676655733605956,-0.1323436480871645
2700,ELECTRO_4204,tablet,dell,115593,4,8,tablet dell,0.75,0.8,3.460417153287829e-05,0.0028906710643964236,0.9370755362065422
1328,ELECTRO_7446,smartwatch,dell,60332,2,9,smartwatch dell,0.25,0.9,3.314990386527879e-05,0.0027401960511336688,-0.3418349258950944
300,ELECTRO_5688,camera,sony,126734,4,10,camera sony,0.75,1.0,3.1562169583537175e-05,0.0025759110694719596,1.1949127352849942
2134,ELECTRO_4729,accessories,boat,28442,3,2,accessories boat,0.5,0.2,0.00010547781449968357,0.01022406133567543,-1.079868161566204
1491,ELECTRO_7545,camera,samsung,75085,1,6,camera samsung,0.0,0.6000000000000001,1.3318239328760738e-05,0.0006881872974212877,-0.0004048749118432036
2263,ELECTRO_8145,mobile,boat,35174,5,5,mobile boat,1.0,0.5,0.00014215045203843748,0.01401862800518893,-0.9240688595110799
1155,ELECTRO_8269,smartwatch,lenovo,37929,3,3,smartwatch lenovo,0.5,0.30000000000000004,7.909515146721506e-05,0.0074942120389015435,-0.860309638304623
878,ELECTRO_1305,accessories,oneplus,14485,2,6,accessories oneplus,0.25,0.6000000000000001,0.0001380738695201933,0.013596818580303576,-1.4028763105239237
736,ELECTRO_9181,tablet,dell,69582,5,8,tablet dell,1.0,0.8,7.185766433847834e-05,0.0067453396023140315,-0.1277613156737785
821,ELECTRO_7061,accessories,samsung,107849,1,5,accessories samsung,0.0,0.5,9.272223200956893e-06,0.0002695406176820859,0.7578554240385562
1408,ELECTRO_5078,tablet,sony,69998,1,10,tablet sony,0.0,1.0,1.4286122460641733e-05,0.0007883354547044618,-0.1181337889870685
2171,ELECTRO_4177,camera,oneplus,14453,3,10,camera oneplus,0.5,1.0,0.00020756936276205632,0.020787609863267685,-1.4036168894998244
1608,ELECTRO_6492,mobile,dell,59293,4,3,mobile dell,0.75,0.30000000000000004,6.746158905773026e-05,0.006290471835593654,-0.3658805995188725
2366,ELECTRO_8582,headphones,oneplus,1234,5,6,headphones oneplus,1.0,0.6000000000000001,0.004051863857374392,0.4185618834380796,-1.7095454358258324
206,ELECTRO_2701,headphones,apple,73245,1,4,headphones apple,0.0,0.4,1.365280906546522e-05,0.0007228056738657182,-0.04298816602613739
524,ELECTRO_3489,camera,sony,46940,4,4,camera sony,0.75,0.4,8.521516829995739e-05,0.008127458335022047,-0.651767227309566
566,ELECTRO_9892,tablet,lenovo,125761,1,5,tablet lenovo,0.0,0.5,7.95159071572268e-06,0.0001328930147969404,1.1723945057990113
962,ELECTRO_9192,mobile,xiaomi,40279,5,10,mobile xiaomi,1.0,1.0,0.0001241341642046724,0.01215445869775576,-0.8059233697619104
2922,ELECTRO_9995,laptop,sony,53005,4,3,laptop sony,0.75,0.30000000000000004,7.54645788133195e-05,0.007118551848953084,-0.5114043682833734
2846,ELECTRO_7726,laptop,boat,125075,5,3,laptop boat,1.0,0.30000000000000004,3.997601439136518e-05,0.003446502802518281,1.1565183440031386
216,ELECTRO_4082,accessories,realme,85808,2,2,accessories realme,0.25,0.2,2.330785008390826e-05,0.0017218256326198087,0.24775851129390494
1354,ELECTRO_2601,mobile,realme,57913,5,6,mobile realme,1.0,0.6000000000000001,8.633640115345432e-05,0.008243473792327153,-0.3978180678545931
446,ELECTRO_4477,laptop,sony,48896,1,0,laptop sony,0.0,0.0,2.0451570680628273e-05,0.0014262825969968405,-0.6064993374076315
233,ELECTRO_9472,tablet,dell,27895,5,2,tablet dell,1.0,0.2,0.0001792435920415845,0.01785670462497934,-1.0925274334355077
1200,ELECTRO_1837,tablet,hp,48039,1,9,tablet hp,0.0,0.9,2.081641999208976e-05,0.0014640340413865078,-0.626332968105974
1631,ELECTRO_1512,tablet,dell,26349,5,4,tablet dell,1.0,0.4,0.00018976052222095715,0.01894490540361371,-1.1283066552087138
804,ELECTRO_4168,camera,dell,139433,3,1,camera dell,0.5,0.1,2.1515710054291307e-05,0.0015363905158710038,1.4888068732526147
1721,ELECTRO_4396,smartwatch,sony,130825,2,7,smartwatch sony,0.25,0.7000000000000001,1.528759793617428e-05,0.0008919594565443935,1.289591128735308
2385,ELECTRO_3912,laptop,sony,104103,4,1,laptop sony,0.75,0.1,3.842348443368587e-05,0.0032858604591742666,0.6711613976721724
2442,ELECTRO_1057,camera,sony,96430,4,8,camera sony,0.75,0.8,4.148086695011926e-05,0.003602211901869153,0.4935844451069663
2588,ELECTRO_9620,smartwatch,oneplus,119594,3,10,smartwatch oneplus,0.5,1.0,2.5084870478452095e-05,0.0019056963005818842,1.0296710512871352
2450,ELECTRO_3963,mobile,sony,1970,2,1,mobile sony,0.25,0.1,0.0010152284263959391,0.10435716931905996,-1.6925121193801147
421,ELECTRO_3145,headphones,lenovo,1093,3,8,headphones lenovo,0.5,0.8,0.0027447392497712718,0.283311958649598,-1.7128086119383952
867,ELECTRO_7804,headphones,boat,43268,4,3,headphones boat,0.75,0.30000000000000004,9.244707405010632e-05,0.008875753258930336,-0.7367486647941792
37,ELECTRO_6656,headphones,boat,14419,1,10,headphones boat,0.0,1.0,6.935293709688605e-05,0.006486172137276239,-1.404403754661719
2592,ELECTRO_9859,camera,sony,87739,2,4,camera sony,0.25,0.4,2.279488026989138e-05,0.001668747962471922,0.29244782387091695
771,ELECTRO_1843,smartwatch,boat,28445,4,10,smartwatch boat,0.75,1.0,0.0001406222534716119,0.013860503263276196,-1.0797987322872133
861,ELECTRO_8007,smartwatch,oneplus,90184,3,8,smartwatch oneplus,0.5,0.8,3.326532422602679e-05,0.0027521387496487336,0.34903268624833506
1517,ELECTRO_3098,camera,xiaomi,38462,4,2,camera xiaomi,0.75,0.2,0.00010399875201497582,0.010071020769649358,-0.8479743697372759
1258,ELECTRO_7495,accessories,lenovo,37815,5,2,accessories lenovo,1.0,0.2,0.0001322226629644321,0.01299138644171067,-0.8629479509062695
2045,ELECTRO_5462,laptop,apple,141775,2,10,laptop apple,0.25,1.0,1.4106859460412626e-05,0.0007697868732170373,1.5430079970513522
1005,ELECTRO_6456,laptop,oneplus,25464,1,3,laptop oneplus,0.0,0.30000000000000004,3.927112786679233e-05,0.0033735672546153857,-1.1487882925109694
2115,ELECTRO_2550,mobile,sony,131861,4,2,mobile sony,0.75,0.2,3.033497394984112e-05,0.0024489315021126554,1.3135673730800954
2020,ELECTRO_7347,accessories,samsung,126125,1,7,accessories samsung,0.0,0.7000000000000001,7.928642220019822e-06,0.00013051850336951668,1.1808185916498826
367,ELECTRO_4823,laptop,samsung,58377,2,10,laptop samsung,0.25,1.0,3.426006817753567e-05,0.002855066231728715,-0.387079672704032
2525,ELECTRO_4337,tablet,samsung,110879,3,1,tablet samsung,0.5,0.1,2.7056521072520496e-05,0.0021097056146180586,0.8279789958191602
818,ELECTRO_2210,camera,hp,35492,4,3,camera hp,0.75,0.30000000000000004,0.00011270145384875464,0.01097150092404987,-0.916709355938066
603,ELECTRO_3590,laptop,dell,13393,3,9,laptop dell,0.5,0.9,0.0002239976106921526,0.022487462565931125,-1.4281485680765373
118,ELECTRO_4492,tablet,apple,137569,1,9,tablet apple,0.0,0.9,7.26907951646083e-06,6.227267161731801e-05,1.4456681479063949
2789,ELECTRO_5405,mobile,realme,67199,5,0,mobile realme,1.0,0.0,7.440586913495737e-05,0.007009005747886344,-0.18291130628538885
1111,ELECTRO_7794,mobile,oneplus,15687,2,4,mobile oneplus,0.25,0.4,0.00012749410339771785,0.012502116082912452,-1.375058312741651
2376,ELECTRO_6112,headphones,realme,97966,2,0,headphones realme,0.25,0.0,2.0415246105791806e-05,0.0014225240448388983,0.5291322359502032
1655,ELECTRO_3175,accessories,boat,58024,1,5,accessories boat,0.0,0.5,1.7234247897421755e-05,0.001093381921791228,-0.3952491845319373
2980,ELECTRO_2266,mobile,boat,2372,1,3,mobile boat,0.0,0.30000000000000004,0.00042158516020236085,0.042932109583478595,-1.6832085959953613
1598,ELECTRO_5615,headphones,apple,2334,4,6,headphones apple,0.75,0.6000000000000001,0.001713796058269066,0.17663889297489313,-1.6840880335292436
1490,ELECTRO_5635,laptop,oneplus,17181,5,10,laptop oneplus,1.0,1.0,0.00029101914906000815,0.029422270441733185,-1.340482531804284
2537,ELECTRO_8455,camera,xiaomi,33414,5,10,camera xiaomi,1.0,1.0,0.000149637876339259,0.014793361773993497,-0.9648007031856222
401,ELECTRO_6972,tablet,samsung,9126,5,6,tablet samsung,1.0,0.6000000000000001,0.0005478851632697787,0.056000539185593355,-1.5269001458943054
2163,ELECTRO_6217,mobile,oneplus,67134,5,2,mobile oneplus,1.0,0.2,7.447790985193792e-05,0.007016459896860859,-0.18441560733018728
1276,ELECTRO_7052,laptop,sony,19880,2,5,laptop sony,0.25,0.5,0.00010060362173038229,0.00971972211536085,-1.2780193238056534
226,ELECTRO_5685,tablet,oneplus,14979,5,6,tablet oneplus,1.0,0.6000000000000001,0.00033380065424928234,0.03384892978662727,-1.3914436225834554
900,ELECTRO_2961,smartwatch,xiaomi,112010,5,4,smartwatch xiaomi,1.0,0.4,4.463887152932774e-05,0.00392897484347029,0.854153833998653
1774,ELECTRO_2167,camera,apple,63948,2,6,camera apple,0.25,0.6000000000000001,3.1275411271658224e-05,0.0025462398048591555,-0.2581495016183076
1441,ELECTRO_6964,tablet,samsung,42814,4,10,tablet samsung,0.75,1.0,9.342738356612322e-05,0.008977187190737224,-0.7472556290147714
2670,ELECTRO_8363,mobile,samsung,48996,5,6,mobile samsung,1.0,0.6000000000000001,0.00010204914686913217,0.009869292527514808,-0.6041850281079416
1271,ELECTRO_6848,smartwatch,sony,140249,3,4,smartwatch sony,0.5,0.4,2.139052684867628e-05,0.001523437642789332,1.5076916371380844
2341,ELECTRO_9043,headphones,lenovo,134327,2,0,headphones lenovo,0.25,0.0,1.488903943362094e-05,0.0008507200772376305,1.3706382404104482
1636,ELECTRO_1628,laptop,lenovo,68480,3,10,laptop lenovo,0.5,1.0,4.380841121495327e-05,0.0038430460082195124,-0.1532650041563612
1365,ELECTRO_7670,smartwatch,boat,137658,1,10,smartwatch boat,0.0,1.0,7.264379839893068e-06,6.178638982090568e-05,1.4477278831831188
1321,ELECTRO_6296,smartwatch,dell,66601,4,9,smartwatch dell,0.75,0.9,6.005915827089683e-05,0.005524532458928543,-0.19675087589753446
449,ELECTRO_9965,headphones,samsung,91309,1,5,headphones samsung,0.0,0.5,1.0951822930926852e-05,0.0004433310396753996,0.37506866586984644
1348,ELECTRO_6420,tablet,realme,71940,2,7,tablet realme,0.25,0.7000000000000001,2.7800945232137893e-05,0.0021867321742997745,-0.07318990238709061
1266,ELECTRO_2321,smartwatch,hp,41060,5,10,smartwatch hp,1.0,1.0,0.00012177301509985388,0.011910147453836421,-0.7878486141313322
1335,ELECTRO_6331,mobile,dell,72827,1,7,mobile dell,0.0,0.7000000000000001,1.3731171131585813e-05,0.0007309139012584491,-0.05266197889884118
2238,ELECTRO_7786,smartwatch,lenovo,70269,1,8,smartwatch lenovo,0.0,0.8,1.4231026483940286e-05,0.0007826346005841475,-0.11186201078490887
1223,ELECTRO_5661,accessories,sony,98599,2,0,accessories sony,0.25,0.0,2.028418138114991e-05,0.001408962603146859,0.5437818138172402
1801,ELECTRO_6151,camera,xiaomi,36738,1,0,camera xiaomi,0.0,0.0,2.721977244270238e-05,0.0021265974514102707,-0.8878730620639298
1299,ELECTRO_7926,mobile,apple,103542,4,9,mobile apple,0.75,0.9,3.863166637692917e-05,0.003307401322227566,0.6581781225009121
321,ELECTRO_5181,camera,oneplus,52010,5,9,camera oneplus,1.0,0.9,9.613535858488752e-05,0.009257384974090533,-0.534431745815288
1997,ELECTRO_9800,camera,hp,81277,4,4,camera hp,0.75,0.4,4.921441490212483e-05,0.004402412412801966,0.1428971569249555
1854,ELECTRO_1199,smartwatch,xiaomi,127454,3,2,smartwatch xiaomi,0.5,0.2,2.353790387120059e-05,0.0017456296045193572,1.2115757622427614
2317,ELECTRO_5939,smartwatch,apple,9015,1,5,smartwatch apple,0.0,0.5,0.00011092623405435385,0.010787816566583753,-1.5294690292169613
933,ELECTRO_5309,tablet,boat,113822,1,3,tablet boat,0.0,0.30000000000000004,8.785647765809773e-06,0.00021919400908426798,0.8960891185090339
567,ELECTRO_9474,camera,realme,122601,2,9,camera realme,0.25,0.9,1.6313080643714164e-05,0.0009980675186678557,1.0992623319288104
1068,ELECTRO_6498,accessories,realme,121282,1,2,accessories realme,0.0,0.2,8.245246615326264e-06,0.0001632779820021005,1.0687365922659007
1063,ELECTRO_1190,accessories,sony,124649,3,6,accessories sony,0.5,0.6000000000000001,2.406758176960906e-05,0.001800436082421438,1.1466593863864596
2338,ELECTRO_3209,smartwatch,sony,121481,5,3,smartwatch sony,1.0,0.30000000000000004,4.1158699714358626e-05,0.003568876828722731,1.0733420677722836
2077,ELECTRO_4729,laptop,lenovo,146898,3,7,laptop lenovo,0.5,0.7000000000000001,2.0422333864314015e-05,0.0014232574246570671,1.6615700624744658
1101,ELECTRO_2558,laptop,apple,148722,4,10,laptop apple,0.75,1.0,2.6895819044929466e-05,0.0020930775617005186,1.7037830641008096
1748,ELECTRO_8279,smartwatch,oneplus,44016,4,5,smartwatch oneplus,0.75,0.5,9.087604507451835e-05,0.00871319679755484,-0.7194376312324987
2072,ELECTRO_3871,laptop,boat,75329,5,3,laptop boat,1.0,0.30000000000000004,6.637549947563356e-05,0.006178092699405948,0.005242039779400157
2605,ELECTRO_6455,mobile,hp,106351,1,9,mobile hp,0.0,0.9,9.402826489642786e-06,0.0002830543139809308,0.7231870707292014
259,ELECTRO_3194,accessories,realme,116663,2,3,accessories realme,0.25,0.30000000000000004,1.7143395935300823e-05,0.0010839813482175472,0.9618386457132241
522,ELECTRO_1139,smartwatch,oneplus,39124,2,2,smartwatch oneplus,0.25,0.2,5.1119517431755445e-05,0.00459953590994075,-0.8326536421733287
486,ELECTRO_4301,tablet,lenovo,122875,1,1,tablet lenovo,0.0,0.1,8.138351983723297e-06,0.0001522174520415296,1.1056035394099608
2165,ELECTRO_2461,headphones,apple,104492,5,3,headphones apple,1.0,0.30000000000000004,4.7850553152394445e-05,0.004261291820319837,0.6801640608479662
2271,ELECTRO_5587,smartwatch,sony,7198,1,8,smartwatch sony,0.0,0.8,0.0001389274798555154,0.013685142779067372,-1.5715200291923268
74,ELECTRO_6617,mobile,apple,50501,1,9,mobile apple,0.0,0.9,1.9801588087364605e-05,0.0013590280320216353,-0.5693546731476087
880,ELECTRO_4895,laptop,oneplus,44201,3,9,laptop oneplus,0.5,0.9,6.787176760706771e-05,0.0063329135566239595,-0.7151561590280724
2659,ELECTRO_4662,camera,boat,115379,4,1,camera boat,0.75,0.1,3.466835385988785e-05,0.002897312095289959,0.9321229143052058
1784,ELECTRO_6665,laptop,hp,119463,5,4,laptop hp,1.0,0.4,4.185396315177084e-05,0.003640816662975117,1.0266393061045413
408,ELECTRO_1268,camera,hp,52858,2,7,camera hp,0.25,0.7000000000000001,3.7837224261228196e-05,0.003225199337984926,-0.5148064029539177
2704,ELECTRO_5167,laptop,boat,35511,4,6,laptop boat,0.75,0.6000000000000001,0.00011264115344541128,0.010965261560970432,-0.9162696371711249
2743,ELECTRO_9085,accessories,xiaomi,139066,5,2,accessories xiaomi,1.0,0.2,3.595415126630521e-05,0.0030303552661549472,1.4803133581227528
205,ELECTRO_1732,headphones,samsung,50234,2,3,headphones samsung,0.25,0.30000000000000004,3.981367201496994e-05,0.003429705020524336,-0.5755338789777806
528,ELECTRO_4253,headphones,dell,26220,2,1,headphones dell,0.25,0.1,7.627765064836003e-05,0.007202681475078411,-1.1312921142053136
776,ELECTRO_2758,accessories,apple,140693,1,3,accessories apple,0.0,0.30000000000000004,7.107674155786002e-06,4.557184388846193e-05,1.5179671704287074
1362,ELECTRO_2409,mobile,hp,32123,4,3,mobile hp,0.75,0.30000000000000004,0.0001245213709802945,0.01219452349875167,-0.9946784362446187
2326,ELECTRO_2202,accessories,dell,30336,3,8,accessories dell,0.5,0.8,9.889240506329114e-05,0.009542660246756547,-1.0360351434300772
97,ELECTRO_1294,accessories,oneplus,40473,4,5,accessories oneplus,0.75,0.5,9.883131964519557e-05,0.009536339657154728,-0.8014336097205119
1894,ELECTRO_2119,smartwatch,apple,61421,3,5,smartwatch apple,0.5,0.5,4.884322951433549e-05,0.0043640053661523365,-0.3166320976214714
1489,ELECTRO_7689,headphones,xiaomi,121390,5,1,headphones xiaomi,1.0,0.1,4.118955432902216e-05,0.0035720693968132916,1.0712360463095658
1048,ELECTRO_2806,headphones,dell,55106,1,7,headphones dell,0.0,0.7000000000000001,1.8146844263782527e-05,0.001187809483780798,-0.4627807298968887
2527,ELECTRO_7462,smartwatch,realme,149245,5,2,smartwatch realme,1.0,0.2,3.350195986465208e-05,0.0027766237544754975,1.715886901738188
2467,ELECTRO_8213,accessories,samsung,13309,1,3,accessories samsung,0.0,0.30000000000000004,7.51371252535878e-05,0.007084669792821768,-1.4300925878882769
1693,ELECTRO_4168,mobile,lenovo,78564,3,1,mobile lenovo,0.5,0.1,3.81854284405071e-05,0.0032612284883693442,0.08010994562436848
980,ELECTRO_1221,camera,samsung,133258,3,4,camera samsung,0.5,0.4,2.2512719686622943e-05,0.0016395524309645556,1.3458982739967633
362,ELECTRO_8521,mobile,boat,127014,5,3,mobile boat,1.0,0.30000000000000004,3.936573920985088e-05,0.0033833568163437583,1.2013928013241257
624,ELECTRO_8671,camera,apple,31112,5,0,camera apple,1.0,0.0,0.0001607096940087426,0.015938977500573184,-1.0180761032644836
2373,ELECTRO_3869,smartwatch,boat,57180,4,1,smartwatch boat,0.75,0.1,6.995452955578873e-05,0.0065484197105731,-0.4147819550213201
2288,ELECTRO_2654,camera,lenovo,19754,5,0,camera lenovo,1.0,0.0,0.00025311329351017516,0.02550010106144822,-1.2809353535232626
1706,ELECTRO_1390,accessories,boat,81873,4,3,accessories boat,0.75,0.30000000000000004,4.8856155264861434e-05,0.004365342810781792,0.15669044035110732
2953,ELECTRO_8631,mobile,oneplus,144244,3,8,mobile oneplus,0.5,0.8,2.0798092121682705e-05,0.0014621376322150573,1.6001482936606959
2845,ELECTRO_2754,tablet,realme,50243,1,5,tablet realme,0.0,0.5,1.9903270107278624e-05,0.0013695492061053596,-0.5753255911408086
86,ELECTRO_1327,camera,xiaomi,10210,5,6,camera xiaomi,1.0,0.6000000000000001,0.0004897159647404506,0.04998169470792391,-1.501813033085667
2935,ELECTRO_5703,camera,xiaomi,135056,4,7,camera xiaomi,0.75,0.7000000000000001,2.961734391659756e-05,0.002374677366387887,1.3875095552051877
2647,ELECTRO_9664,laptop,realme,112696,3,10,laptop realme,0.5,1.0,2.662028820898701e-05,0.002064568018982584,0.8700299957945257
878,ELECTRO_7500,mobile,sony,87028,4,8,mobile sony,0.75,0.8,4.596221905593602e-05,0.004065903375303987,0.27599308475012174
2420,ELECTRO_9404,mobile,apple,120970,4,5,mobile apple,0.75,0.5,3.30660494337439e-05,0.0027315195213733798,1.0615159472508682
1372,ELECTRO_3060,tablet,dell,16200,4,5,tablet dell,0.75,0.5,0.0002469135802469136,0.024858608469472722,-1.3631859060342417
1658,ELECTRO_7958,headphones,boat,69666,5,5,headphones boat,1.0,0.5,7.177102173226538e-05,0.00673637457640478,-0.12581729586203896
1046,ELECTRO_4130,smartwatch,lenovo,85056,3,9,smartwatch lenovo,0.5,0.9,3.527088036117381e-05,0.002959656315196755,0.2303549053602369
1621,ELECTRO_7709,smartwatch,xiaomi,44166,1,4,smartwatch xiaomi,0.0,0.4,2.264185119775393e-05,0.0016529138404787675,-0.7159661672829639
198,ELECTRO_4729,laptop,lenovo,32273,3,8,laptop lenovo,0.5,0.8,9.295696092709076e-05,0.008928511933475707,-0.9912069722950839
2411,ELECTRO_4079,mobile,sony,46569,2,8,mobile sony,0.25,0.8,4.294702484485387e-05,0.003753917212776362,-0.6603533148114156
2508,ELECTRO_4343,accessories,lenovo,7666,5,10,accessories lenovo,1.0,1.0,0.0006522306287503261,0.06679730353091594,-1.560689061669778
2047,ELECTRO_4051,headphones,hp,7011,3,1,headphones hp,0.5,0.1,0.0004278990158322636,0.0435854126382161,-1.5758477875827468
2528,ELECTRO_6783,tablet,apple,56392,4,2,tablet apple,0.75,0.2,7.093204709887927e-05,0.006649564753221215,-0.43301871230287653
2202,ELECTRO_9913,laptop,apple,22701,1,3,laptop apple,0.0,0.30000000000000004,4.405092286683406e-05,0.0038681390119671443,-1.2127326584614013
1389,ELECTRO_7983,headphones,hp,67698,1,5,headphones hp,0.0,0.5,1.4771485125114479e-05,0.0008385565763046818,-0.17136290287993625
1184,ELECTRO_9885,laptop,oneplus,24871,3,3,laptop oneplus,0.5,0.30000000000000004,0.00012062241164408347,0.011791092981180081,-1.1625121466581305
889,ELECTRO_9934,camera,xiaomi,8483,4,5,camera xiaomi,0.75,0.5,0.00047153129788989745,0.048100102999272004,-1.5417811546913116
2599,ELECTRO_9127,laptop,hp,94267,3,1,laptop hp,0.5,0.1,3.182449849894449e-05,0.0026030545918816115,0.44352593495467374
1549,ELECTRO_2632,camera,dell,72727,4,4,camera dell,0.75,0.4,5.500020625077344e-05,0.005001075952754362,-0.054976288198531086
706,ELECTRO_4635,headphones,oneplus,98318,4,9,headphones oneplus,0.75,0.9,4.068431009581155e-05,0.0035197911028051524,0.5372786046851117
171,ELECTRO_8787,laptop,realme,129397,4,7,laptop realme,0.75,0.7000000000000001,3.091261775775327e-05,0.002508701076581849,1.2565427919357361
